,add_time,bubble,content,image_paths,image_urls,images,title,user_loc,username
215,2011年6月5日,50,"去朱家角的时候，天气正冷，那天是小年夜，上班族还没放假，于是游人并不多，阳光正好！
臭豆腐蘸着特制的酱料味道很赞！扎肉和肉粽很合算，是当地的特产，很值得一试。
另，白水鱼也是当地的特色，清蒸味道鲜美。
有很多特色小店，建议不用一大清早就去逛，那里的店家清闲自由，不是节假日大都很晚才开店门，早去可能扑空哦~
有很多个性的咖啡屋，如果不急着走，选一家心仪的坐一下午，慵懒惬意，未尝不可！？
那里的酒吧，到了晚上，运气好的话，可能有特别节目。","['images\\02_00_12_67_caption.jpg', 'images\\02_00_12_6b_caption.jpg', 'images\\02_00_12_66_caption.jpg', 'images\\02_00_12_69_caption.jpg']","['https://ccm.ddcdn.com/photo-l/02/00/12/67/caption.jpg', 'https://ccm.ddcdn.com/photo-l/02/00/12/6b/caption.jpg', 'https://ccm.ddcdn.com/photo-l/02/00/12/66/caption.jpg', 'https://ccm.ddcdn.com/photo-l/02/00/12/69/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/00/12/67/caption.jpg', 'path': '02_00_12_67_caption.jpg', 'checksum': '5feb9aadfa511be74b1660b23c09caa4'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/00/12/6b/caption.jpg', 'path': '02_00_12_6b_caption.jpg', 'checksum': 'acedddb5e804f3175dc81d3d51d8797d'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/00/12/66/caption.jpg', 'path': '02_00_12_66_caption.jpg', 'checksum': 'c3aa15075f7e465e42a324b203a58ff0'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/00/12/69/caption.jpg', 'path': '02_00_12_69_caption.jpg', 'checksum': 'e7429c84fa4e59a1c635d77b7b7f1e9f'}]",冬日游朱家角古镇,上海市,格屋阿瓜
216,2011年6月3日,40,环境很不错值得一去，过惯都市生活的人，可以去古镇走走，感受下古镇的文化与气息。调节生活压力，拍拍照，联络联络感情,"['images\\01_ff_4d_2e_c-fakepath-img-1137.jpg', 'images\\01_ff_4d_2f_c-fakepath-img-1106.jpg']","['https://ccm.ddcdn.com/photo-l/01/ff/4d/2e/c-fakepath-img-1137.jpg', 'https://ccm.ddcdn.com/photo-l/01/ff/4d/2f/c-fakepath-img-1106.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/ff/4d/2e/c-fakepath-img-1137.jpg', 'path': '01_ff_4d_2e_c-fakepath-img-1137.jpg', 'checksum': 'dfb272b8769cd365e01b6447b4011f60'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/ff/4d/2f/c-fakepath-img-1106.jpg', 'path': '01_ff_4d_2f_c-fakepath-img-1106.jpg', 'checksum': '7bef1b57da0de542fc6e67876aa6f74c'}]",约上三五好友，休闲的一天,上海市,jonking5
217,2011年5月9日,50,朱家角距上海市中心48公里，交通便利，镇内小桥流水，古意盎然。我们是平日去的，人少，不要门票，朱家角的小桥很多，古镇的街道是石板路。我们晚上还在镇上吃了一顿饭，饭菜很香。,"['images\\01_f5_e0_5c_img-1211.jpg', 'images\\01_f5_e0_5d_img-1214.jpg']","['https://ccm.ddcdn.com/photo-l/01/f5/e0/5c/img-1211.jpg', 'https://ccm.ddcdn.com/photo-l/01/f5/e0/5d/img-1214.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/f5/e0/5c/img-1211.jpg', 'path': '01_f5_e0_5c_img-1211.jpg', 'checksum': 'f5cc0592a96d4e80ed2e7d2731af106f'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/f5/e0/5d/img-1214.jpg', 'path': '01_f5_e0_5d_img-1214.jpg', 'checksum': '0a0442c528c8253d01b9086de0df39e6'}]",朱家角古镇,北京市,cao007
218,2011年5月8日,40,"朱家角素有上海威尼斯、沪郊好莱坞之誉，黄金水道槽港河穿镇而过，是上海保存最完整的江南水乡古镇。
我们下午到达的古镇，天气由阴渐渐转晴了，游人逐渐多了起来。刚到就发现了广场对面的开封菜（KFC）。朱家角的小桥很多，在小桥上欣赏旖旎的江南小镇风光十分惬意。古镇的街道是石板路，十分古朴，两旁的建筑也还保持着古式的江南风格，古镇很小，临河处修筑了石制长椅，坐在垂柳下，看河面水色粼粼，来来往往载着游人的木船，才似进入了真正的古镇，进入了江南的诗情画意中。",['images\\01_f5_db_a8_caption.jpg'],['https://ccm.ddcdn.com/photo-l/01/f5/db/a8/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/01/f5/db/a8/caption.jpg', 'path': '01_f5_db_a8_caption.jpg', 'checksum': 'deb6a895ca20e36aa2e1729730ef1be0'}]",品春茶 赏古镇,辽宁省大连市,adamduan
219,2011年5月5日,30,"朱家角古镇很小，步行游完约2个小时就能够走完行程，去的话大部分会体会一下游船的感觉，其实贵而且不划算，步入在靠湖的地方找个酒家二楼看看风景，吹吹风，感觉还是很不错的。
或者是在河岸边花上30块钱来一壶茶，和朋友聊聊天，也是很不错的享受，至于里面的小吃也就一般了，特色谈不上吧。","['images\\01_f4_51_2e_caption.jpg', 'images\\01_f4_51_2f_caption.jpg']","['https://ccm.ddcdn.com/photo-l/01/f4/51/2e/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/f4/51/2f/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/f4/51/2e/caption.jpg', 'path': '01_f4_51_2e_caption.jpg', 'checksum': 'f62069553cf62cd48f401cfe9ced75b8'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/f4/51/2f/caption.jpg', 'path': '01_f4_51_2f_caption.jpg', 'checksum': 'eb238b1f600e032d4f3a11da8674cfd5'}]",朱家角一日游,上海市,追寻生命的灯
220,2011年4月7日,40,从上海体育馆坐一个小时的车就到朱家角了，很方便。没有买套票，很随性的溜达，街边有很多小吃卖，还可以做成真空打包带走，很人性化。古镇很小，人很多，估计静下来的时候会很有小桥流水人家的感觉~古镇的门票就是一张明信片，可以写下地址在镇上古老的朱家角邮局邮寄回家做纪念~,['images\\01_e8_c3_61_dsc01343.jpg'],['https://ccm.ddcdn.com/photo-l/01/e8/c3/61/dsc01343.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/01/e8/c3/61/dsc01343.jpg', 'path': '01_e8_c3_61_dsc01343.jpg', 'checksum': '80bb7784701e35f9e4e23595af7d70cc'}]",历史悠久的小镇,天津市,月爱鱼
221,2011年3月13日,50,在繁华的上海还有如此古色古香美的地方，真的好喜欢。不过感觉现在商业开发的太严重了，而且商贩追着客人跑，实在有点影响。,"['images\\01_e2_23_3e_caption.jpg', 'images\\01_e2_23_3f_caption.jpg']","['https://ccm.ddcdn.com/photo-l/01/e2/23/3e/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/e2/23/3f/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/e2/23/3e/caption.jpg', 'path': '01_e2_23_3e_caption.jpg', 'checksum': '27dea31cf6da74242d50ad340459db8f'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/e2/23/3f/caption.jpg', 'path': '01_e2_23_3f_caption.jpg', 'checksum': '02b65c36d2105f0b52d553d7bbc663a6'}]",喜欢古色古香,广东省珠海市,whw8416
222,2010年11月10日,10,因为看碟中谍3，才想起来去上海郊区的古镇看看。实景和期待值天差地别，全是卖小吃、食品、射击游戏的，有上千个地摊充斥着整个景区。没有一点古色古香的自然景致，全部被商业化破坏了。很失望。,"['images\\02_42_7d_46_caption.jpg', 'images\\02_42_7d_49_caption.jpg', 'images\\02_42_7d_4b_caption.jpg']","['https://ccm.ddcdn.com/photo-l/01/ce/9e/52/caption.jpg', 'https://ccm.ddcdn.com/photo-l/02/42/7d/46/caption.jpg', 'https://ccm.ddcdn.com/photo-l/02/42/7d/49/caption.jpg', 'https://ccm.ddcdn.com/photo-l/02/42/7d/4b/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/42/7d/46/caption.jpg', 'path': '02_42_7d_46_caption.jpg', 'checksum': '0ac7cace1f850dedb223af678f45fd22'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/42/7d/49/caption.jpg', 'path': '02_42_7d_49_caption.jpg', 'checksum': 'f87566da958fdec458943f0d258f66ea'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/42/7d/4b/caption.jpg', 'path': '02_42_7d_4b_caption.jpg', 'checksum': 'ae306ff4115bc6c90a3b6ef89ececba7'}]",印象很差 全是做小买卖的,山东省青州市,iamloki
223,2010年9月9日,40,"一到古镇门口，有点打退堂鼓，有点欠缺整体管理~
既来之则安之，放下行囊，重拾游玩的心，始游古镇！
1.古镇很特别，一座座小小的老宅连成一片，不同于电视上北京的大大的大杂院，不像我们南方被宽广的大海包围着的景致，傍着那长长的江水形成一幅别致的景致,很好的取景地点。
2.古色古香的门店里卖各式各样的中国传统小商品，伴着诱人香气的万三猪脚，还有那端午节必不可少的各式粽子，加上端午节日各地奔来的游客，小小的石头路上尽是人潮，伴随着我咕咕叫的肚子前进着。
3.假日的下午人实在太多了，古镇不大一个下午就在人潮中到了尽头。
4.隔日早晨，我们趁人流不再如昨日如此吵杂拥挤，我们再游静溢的古镇之美。可惜没有再次感动，倍显无聊。
5.走着走着，禁不住船家的招呼和打折，我们踏上了小船进行20分钟的游古镇——水上看古镇，才知古镇美。狂举着数码相机捕捉着古镇景致，享受着短短20分钟的上午时光的悠闲，真棒~","['images\\01_d6_b5_b4_caption.jpg', 'images\\01_d6_b5_b3_caption.jpg', 'images\\01_d6_b5_b5_caption.jpg']","['https://ccm.ddcdn.com/photo-l/01/d6/b5/b4/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/d6/b5/b3/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/d6/b5/b5/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/d6/b5/b4/caption.jpg', 'path': '01_d6_b5_b4_caption.jpg', 'checksum': 'a1063699fc686e87b16effa792be5d80'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/d6/b5/b3/caption.jpg', 'path': '01_d6_b5_b3_caption.jpg', 'checksum': '0eb3762780c21db4614f64088c62d61d'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/d6/b5/b5/caption.jpg', 'path': '01_d6_b5_b5_caption.jpg', 'checksum': '3e714e77fcaa1af7e7cc4e21ca970109'}]",坐船游景才是感动,福建省厦门市,charlotte.cai
224,2010年9月6日,50,"我们在朱家角待了一天,这是我们假日里最喜欢的部分。小镇很漂亮,有很多小商店和餐馆。我们骑着自行车在小镇里逛来逛去,我们还搭乘了三十分钟的船,让人感觉非常安静。并没有太多的游客,所以我们感觉整个小镇就好像是我们的一样。
我会向任何想要逃离上海喧嚣熙攘的人们推荐这里。","['images\\01_a3_5d_b5_another-view.jpg', 'images\\01_a3_5d_b3_zhujiajiao.jpg', 'images\\01_a3_5d_b6_from-the-boat.jpg']","['https://ccm.ddcdn.com/ext/photo-l/01/a3/5d/b5/another-view.jpg', 'https://ccm.ddcdn.com/ext/photo-l/01/a3/5d/b3/zhujiajiao.jpg', 'https://ccm.ddcdn.com/ext/photo-l/01/a3/5d/b6/from-the-boat.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-l/01/a3/5d/b5/another-view.jpg', 'path': '01_a3_5d_b5_another-view.jpg', 'checksum': 'aa8e10227fbce9385628fde6fd8b8d8a'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/01/a3/5d/b3/zhujiajiao.jpg', 'path': '01_a3_5d_b3_zhujiajiao.jpg', 'checksum': '667d0e59c259128caffceaad8db78ba7'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/01/a3/5d/b6/from-the-boat.jpg', 'path': '01_a3_5d_b6_from-the-boat.jpg', 'checksum': '47baef44a62f82d39383be4c0ff0bb28'}]","在上海的时候,这是我们最喜欢的一段时光",英国温莎-梅登黑德,Zabka
225,2010年8月20日,50,2010年4月份去的朱家角古镇，季节很好，水乡，小镇，非常有特点，特别适合去散心，看见静静的水，心情的异常的平静，真美啊，可惜时间太短了，遗憾,"['images\\01_a9_be_bb_2.jpg', 'images\\01_a9_be_ba_1.jpg']","['https://ccm.ddcdn.com/photo-l/01/a9/be/bb/2.jpg', 'https://ccm.ddcdn.com/photo-l/01/a9/be/ba/1.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/a9/be/bb/2.jpg', 'path': '01_a9_be_bb_2.jpg', 'checksum': '9d38c2c915b9a95d288029e6da7fa365'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/a9/be/ba/1.jpg', 'path': '01_a9_be_ba_1.jpg', 'checksum': 'a1f90e73c0725890b1027f886fc27cde'}]",朱家角古镇,,哪儿
226,2010年7月20日,30,带着期待的心情去，但是实际的效果确实令人有点失望。可能是因为开发过度或者已被破坏，它仅仅是留着江南水乡的一点影子，但是已失去那种味道。有点遗憾…………不过照片拍的效果还可以,"['images\\01_9c_1e_4e_img-2450.jpg', 'images\\01_9c_1e_4f_img-2452.jpg']","['https://ccm.ddcdn.com/photo-l/01/9c/1e/4e/img-2450.jpg', 'https://ccm.ddcdn.com/photo-l/01/9c/1e/4f/img-2452.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/9c/1e/4e/img-2450.jpg', 'path': '01_9c_1e_4e_img-2450.jpg', 'checksum': '698b66a065c01053edf1428c66c50d75'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/9c/1e/4f/img-2452.jpg', 'path': '01_9c_1e_4f_img-2452.jpg', 'checksum': 'eb0d185a3a0599a3bb494946a5a72f39'}]",江南水乡之一————朱家角,,mayandsusan
227,2010年7月15日,50,上次去上海出差，周末的时候同事说陪我去逛逛，城市确实没什么好逛的，都差不多，后来决定去朱家角古镇，我们坐地铁到上海南站，找到了一辆能到朱家角的公车，路上做了3个小时差不多，很疲惫的到了！很开心的是那天门口不收门票，好像是因为门头还是里面有改造的地方，进到里面之后的感觉是，真的好喜欢这样的风景。其实对比起来总在北京呆着的人，看惯了北京周围怀柔密云的大山，突然看到这样秀美的风景简直喜欢死了！砖清瓦秀，风美水美！小的古镇中间是水泊，我们租了条船绕了一圈，虽然当时是刚过完春节的天气，但是心情和感受真的非常惬意！我们没有去任何一个需要花钱买门票的景点，都是随意的走走看看，虽然只是这样但真的是非常舒服了！中午饭要特别提一下，我们选的是紧靠近湖边上一个二层餐馆，我们坐在了二层靠湖边的窗户位置，透过窗户就能看到下面的湖水和远处的美景，菜色方面那简直是太好吃了，这里很有名的是白水鱼，我们一共5个人，就我一个男生，在点完第一波菜的基础上又加了两回菜才吃饱的，还要了一壶黄酒，就着酒看着风景吃着美食，太舒服了！菜价比较公道，我们要了好多好多菜一共400多，比较可以接受！具体的大家可以看看照片，真的是很不错的有...,"['images\\01_9a_48_aa_caption.jpg', 'images\\01_9a_48_ab_caption.jpg', 'images\\01_9a_48_a7_caption.jpg', 'images\\01_9a_48_a8_caption.jpg']","['https://ccm.ddcdn.com/photo-l/01/9a/48/aa/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/9a/48/ab/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/9a/48/a7/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/9a/48/a8/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/9a/48/aa/caption.jpg', 'path': '01_9a_48_aa_caption.jpg', 'checksum': '560784eaedb1e04eded0e25296a4b94e'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/9a/48/ab/caption.jpg', 'path': '01_9a_48_ab_caption.jpg', 'checksum': 'c9d61c22a45183b3ceef7dffad10fbbf'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/9a/48/a7/caption.jpg', 'path': '01_9a_48_a7_caption.jpg', 'checksum': '8293f1a0a5647d89d197f74af6029361'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/9a/48/a8/caption.jpg', 'path': '01_9a_48_a8_caption.jpg', 'checksum': 'cce03f4a014dadf6a50a48968bb3cd1a'}]",非常喜欢这样的风景,,大D哥
228,2010年6月4日,40,"小桥,流水,人家,阳春三月,柳树发芽,这个时候外出旅游是如此的惬意.

听着江南的小调,品尝着江南的小吃,在不经意间,时光已经流逝!",['images\\01_91_47_13_7.jpg'],['https://ccm.ddcdn.com/photo-l/01/91/47/13/7.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/01/91/47/13/7.jpg', 'path': '01_91_47_13_7.jpg', 'checksum': 'fc2ec8c21bd36fb7ff5bfd0f39a74225'}]",江南水乡,,shfa2000
229,2010年3月25日,40,去朱家角还是不要周末去，平时去的话人比较少，有几家比较有特色的小店可以进去喝喝咖啡，在古镇喝下午茶感觉比较特别，看着小桥流水，心里特别惬意。建议先从入口走进去，然后坐船再回到起点，这样比较能纵览整个古镇。后门的那条路还没有修好，所以还是哪里进哪里出比较好。,"['images\\01_80_bb_c4_caption.jpg', 'images\\01_80_bb_c5_caption.jpg']","['https://ccm.ddcdn.com/photo-l/01/80/bb/c4/caption.jpg', 'https://ccm.ddcdn.com/photo-l/01/80/bb/c5/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/01/80/bb/c4/caption.jpg', 'path': '01_80_bb_c4_caption.jpg', 'checksum': '76f59fb587a4a29bd3f98d727714501e'}, {'url': 'https://ccm.ddcdn.com/photo-l/01/80/bb/c5/caption.jpg', 'path': '01_80_bb_c5_caption.jpg', 'checksum': 'cfccc32772bae6efc1cbb63ee459bff6'}]",上海休闲的好去处,,airslove
